4911-Centrize
(x,y,z,r)
(-4.86333, -29.89635, -17.51643, 34.98956)
(13.63684, -24.86482, 20.49553, 34.98985)
(16.28508, 19.56521, 24.00609, 34.98991)
(-23.36349, -24.86482, 7.81342, 35.00231)
(-13.24514, -27.34156, 17.38936, 35.00549)
(-13.24514, 27.34156, 17.38936, 35.00549)
(16.28508, -29.89635, 8.17063, 35.01079)
(-20.71526, 19.56521, -20.34693, 35.01310)
(22.45181, 14.53368, 22.60078, 35.01581)
(-29.53022, -7.77635, -17.17370, 35.03486)
(-17.19677, -0.94096, -30.54128, 35.06257)
(-25.57858, -17.16653, -16.74942, 35.06418)
(-20.71526, -28.28252, 0.76701, 35.06581)
(16.28508, 24.78677, 18.72760, 35.07579)
(-17.19677, -29.89635, 6.40812, 35.07969)
(10.11836, -33.31405, 4.29746, 35.08098)
(-11.03005, -33.31405, -0.27567, 35.09365)
(34.78525, 2.47674, 3.95472, 35.09683)
(-17.19677, -28.28252, 11.68660, 35.10280)
(7.47012, 11.11598, 32.45780, 35.11234)
(-8.38181, -28.28252, 19.07034, 35.12597)
(-14.54853, 7.69829, 31.03261, 35.12757)
(-26.88198, -18.02943, -13.66314, 35.13379)
(19.80357, 5.89443, -28.41614, 35.13406)
(-12.33345, -27.34156, -18.30333, 35.13811)
(-12.33345, 27.34156, -18.30333, 35.13811)
(12.33345, -27.34156, 18.30333, 35.13811)
(12.33345, 27.34156, 18.30333, 35.13811)
(13.63684, 2.47674, -32.28932, 35.13827)
(-6.16672, -23.92386, -24.98712, 35.13881)
(-6.16672, 23.92387, -24.98712, 35.13881)
(6.16672, -23.92386, 24.98712, 35.13881)
(6.16672, 23.92387, 24.98712, 35.13881)
(1.30340, 9.31213, 33.86311, 35.14434)
(13.63684, -19.64327, 25.77402, 35.15852)
(-20.71526, -23.06096, 16.60246, 35.16492)
(13.63684, 9.31213, 31.05250, 35.17012)
(25.97029, -5.97249, 22.96340, 35.17733)
(10.11836, -19.64327, -27.37346, 35.17876)
(-14.54853, -31.70021, 4.64019, 35.18657)
(22.45181, 22.98291, -14.34861, 35.18778)
(-19.41186, -0.07806, 29.35164, 35.19012)
(-2.21509, 0.86290, -35.11981, 35.20018)
(-4.86333, 26.40060, -22.79492, 35.21721)
(-23.36349, -11.19404, -23.85749, 35.21845)
(10.11836, -31.70021, -11.53800, 35.21946)
(-8.38181, 5.89443, -33.71451, 35.23730)
(-25.57858, 23.84581, 4.36452, 35.24110)
(-29.53022, 12.72982, 14.49721, 35.27394)
(34.78525, -4.35866, 3.95472, 35.27962)
(11.42176, -13.67078, -30.45974, 35.28658)
(11.42176, 13.67078, -30.45974, 35.28658)
(19.80357, -28.28252, -7.30220, 35.29029)
(1.30340, -5.97249, -34.75719, 35.29068)
(-26.88198, -12.80788, -18.94163, 35.29119)
(-30.83362, -17.08847, 1.74804, 35.29566)
(-30.83362, 17.08848, 1.74804, 35.29566)
(30.83361, -17.08847, -1.74804, 35.29566)
(30.83361, 17.08848, -1.74804, 35.29566)
(16.28508, -28.28252, 13.44912, 35.29849)
(16.28508, 11.11598, 29.28457, 35.30376)
(32.13702, -14.61174, 0.44416, 35.30564)
(34.78525, -5.97249, -1.32377, 35.31907)
(13.63684, -4.35866, -32.28932, 35.32084)
(25.97029, 16.14752, 17.68492, 35.32640)
(-19.41186, -17.08847, 24.07315, 35.33204)
(-19.41186, 17.08848, 24.07315, 35.33204)
(-4.86333, 24.78677, 24.71144, 35.33682)
(1.30340, 29.81829, -18.92174, 35.33924)
(5.25504, 6.75733, 34.28738, 35.33980)
(-33.04871, -2.55480, -12.25784, 35.34117)
(-25.57858, -13.67078, 20.19997, 35.34393)
(-25.57858, 13.67078, 20.19997, 35.34393)
(-25.57858, -24.00192, 4.36452, 35.34693)
(-26.88198, 21.36907, -8.38466, 35.34941)
(22.45181, -11.19404, -24.90558, 35.35079)
(19.80357, 17.95138, -23.13765, 35.35228)
(-7.07841, -34.25501, -5.12988, 35.35287)
(-17.19677, -21.44713, 22.24357, 35.36219)
(-23.36349, 22.98291, -13.30052, 35.36906)
(5.25504, -6.91345, 34.28738, 35.36999)
(10.11836, -33.31405, -6.25952, 35.37497)
(-14.54853, -31.70021, -5.91678, 35.37756)
(13.63684, 28.20446, -16.45386, 35.38622)
(-2.21509, -11.19404, 33.50049, 35.39062)
(-11.03005, 29.81829, 15.55978, 35.39632)
(-7.07841, -34.25501, 5.42709, 35.39722)
(-23.36349, -26.47866, 2.53494, 35.40337)
(25.97029, 22.98291, 7.12795, 35.40449)
(-20.71526, 26.40060, 11.32398, 35.41675)
(7.47012, -21.44713, 27.17932, 35.41889)
(-31.74530, -3.41770, -15.34412, 35.42439)
(-31.74530, 3.41770, -15.34412, 35.42439)
(-20.71526, -9.39019, 27.15943, 35.42502)
(3.95164, -16.22558, -31.24664, 35.42933)
(10.11836, 9.31213, -32.65194, 35.42945)
(16.28508, 12.72982, -28.77876, 35.43260)
(29.92193, -17.08847, -8.28323, 35.43938)
(29.92193, 17.08848, -8.28323, 35.43938)
(-17.19677, 17.95138, -25.26279, 35.44276)
(-14.54853, 0.86290, -32.30920, 35.44417)
(25.97029, 14.53368, -19.26447, 35.45143)
(-11.03005, -26.47866, 20.83827, 35.45440)
(-13.24514, 23.84581, 22.66785, 35.46671)
(-2.21509, 21.36907, 28.22200, 35.46865)
(11.42176, -6.83539, 32.88208, 35.47408)
(11.42176, 6.83539, 32.88208, 35.47408)
(-33.04871, -9.39019, 8.85610, 35.47990)
(34.78525, 2.47674, -6.60225, 35.49278)
(-4.86333, -35.11791, -1.68098, 35.49289)
(-30.83362, -0.07806, 17.58349, 35.49503)
(30.83361, -0.07806, -17.58349, 35.49503)
(19.80357, -7.77635, -28.41614, 35.49831)
(-8.38181, 31.62215, 13.79185, 35.50254)
(-26.88198, 22.98291, -3.10617, 35.50357)
(-33.04871, 4.28060, -12.25784, 35.50768)
(25.97029, 7.69829, 22.96340, 35.51109)
(-25.57858, 23.84581, -6.19245, 35.51384)
(29.92193, -3.41770, -18.84020, 35.52401)
(29.92193, 3.41770, -18.84020, 35.52401)
(28.61853, -0.94096, -21.03240, 35.52840)
(-12.33345, 30.68119, -13.02485, 35.54006)
(12.33345, 30.68119, 13.02484, 35.54006)
(-17.19677, 5.89443, -30.54128, 35.54213)
(-13.24514, 30.68119, 12.11088, 35.54494)
(29.92193, 13.59272, -13.56171, 35.55283)
(5.25504, -34.25501, -7.94049, 35.55380)
(0.00000, 23.84581, -26.39243, 35.56940)
(0.00000, 23.84581, 26.39242, 35.56940)
(-13.24514, -24.00192, 22.66785, 35.57186)
(-26.88198, 0.86290, 23.28625, 35.57576)
(-2.21509, 29.81829, -19.28436, 35.57982)
(-33.04871, 12.72982, 3.57762, 35.59585)
(23.75520, -13.67078, -22.71338, 35.59631)
(23.75520, 13.67078, -22.71338, 35.59631)
(-14.54853, -18.02943, -27.03072, 35.60028)
(-8.38181, -7.77635, -33.71451, 35.60048)
(29.92193, -13.74884, -13.56171, 35.61281)
(-25.57858, -24.00192, -6.19245, 35.61885)
(29.92193, 6.75733, 18.10920, 35.62199)
(-24.66689, -20.50617, -15.49272, 35.62279)
(-24.66689, 20.50617, -15.49272, 35.62279)
(24.66689, -20.50617, 15.49272, 35.62279)
(24.66689, 20.50617, 15.49272, 35.62279)
(1.30340, 7.69829, -34.75719, 35.62338)
(28.61853, -0.94096, 21.19548, 35.62519)
(-23.36349, -12.80788, 23.64887, 35.62533)
(-29.53022, -2.55480, 19.77569, 35.63199)
(-29.53022, 19.56521, 3.94024, 35.64206)
(-11.03005, 29.81829, -16.11113, 35.64212)
(-26.88198, -19.64327, 12.72928, 35.64455)
(-20.71526, 24.78677, -15.06845, 35.64497)
(16.28508, 31.62215, -2.38634, 35.64911)
(34.78525, 7.69829, -1.32377, 35.65150)
(29.92193, -6.91345, 18.10920, 35.65194)
(-11.03005, -12.80788, 31.39524, 35.65620)
(3.95164, -35.11791, -4.85421, 35.67137)
(34.78525, -4.35866, -6.60225, 35.67354)
(0.00000, -24.00192, -26.39243, 35.67426)
(0.00000, -24.00192, 26.39242, 35.67426)
(-12.33345, -30.83731, -13.02485, 35.67493)
(12.33345, -30.83731, 13.02484, 35.67493)
(7.47012, -16.22558, -30.88401, 35.67764)
(-13.24514, -30.83731, 12.11088, 35.67978)
(1.30340, -11.19404, 33.86311, 35.68916)
(-2.21509, -5.97249, -35.11981, 35.69283)
(-4.86333, -2.55480, 35.26842, 35.69370)
(11.42176, 27.34156, -19.90277, 35.69506)
(11.42176, -27.34156, -19.90277, 35.69506)
(-0.91169, 0.00000, 35.69269, 35.70433)
(22.45181, -19.64327, -19.62709, 35.70945)
(1.30340, 21.36907, 28.58463, 35.71298)
(13.63684, -11.19404, 31.05250, 35.71454)
(32.13702, -2.55480, -15.39129, 35.72403)
(13.63684, -24.86482, -21.73235, 35.72839)
(-29.53022, -16.22558, -11.89521, 35.73233)
(-12.33345, 23.84581, -23.58181, 35.73288)
(12.33345, 23.84581, 23.58182, 35.73288)
(-23.36349, -19.64327, -18.57900, 35.73360)
(-8.38181, 24.78677, 24.34882, 35.74218)
(19.80357, -2.55480, 29.64720, 35.74443)
(-19.41186, -23.92386, -18.15473, 35.75983)
(-19.41186, 23.92387, -18.15473, 35.75983)
(28.61853, -21.44713, 0.08154, 35.76320)
(-29.53022, 17.95138, 9.21873, 35.76689)
(0.00000, -34.17695, -10.55697, 35.77029)
(0.00000, -34.17695, 10.55697, 35.77029)
(19.80357, 26.40060, 13.81174, 35.77621)
(-11.03005, -26.47866, -21.38961, 35.78124)
(-35.69694, 2.47674, 0.06706, 35.78282)
(-18.50017, 13.59272, -27.45499, 35.78820)
(18.50017, 13.59272, 27.45500, 35.78820)
(17.58848, -30.75925, 5.08435, 35.79577)
(17.58848, 30.75925, 5.08435, 35.79577)
(-6.16672, -30.75925, 17.24076, 35.79670)
(-6.16672, 30.75925, 17.24076, 35.79670)
(6.16672, -30.75925, -17.24076, 35.79670)
(6.16672, 30.75925, -17.24076, 35.79670)
(3.95164, -35.11791, 5.70276, 35.79671)
(-24.66689, 23.84581, -10.21424, 35.79677)
(24.66689, 23.84581, 10.21424, 35.79677)
(-29.53022, 4.28060, 19.77569, 35.79714)
(23.75520, 10.17503, 24.79299, 35.81247)
(25.97029, 2.47674, -24.54296, 35.81825)
(-8.38181, -29.89635, -17.87906, 35.82886)
(-19.41186, 6.75733, 29.35164, 35.83295)
(-12.33345, -24.00192, -23.58181, 35.83725)
(12.33345, -24.00192, 23.58182, 35.83725)
(25.97029, 21.36907, 12.40644, 35.84708)
(-18.50017, -13.74884, -27.45499, 35.84778)
(18.50017, -13.74884, 27.45500, 35.84779)
(17.58848, 30.75925, -5.47262, 35.85297)
(17.58848, -30.75925, -5.47262, 35.85298)
(11.42176, 30.68119, -14.62428, 35.85612)
(23.75520, -10.33114, 24.79299, 35.85714)
(-4.86333, 4.28060, 35.26842, 35.85857)
(-19.41186, 27.26350, -12.87624, 35.85967)
(-31.74530, -3.41770, 16.32679, 35.86097)
(-31.74530, 3.41770, 16.32679, 35.86097)
(-19.41186, -6.91345, 29.35164, 35.86272)
(-24.66689, 0.00000, -26.04969, 35.87537)
(24.66689, 0.00000, 26.04969, 35.87537)
(22.45181, -26.47866, -9.07013, 35.88134)
(22.45181, 2.47674, 27.87927, 35.88135)
(17.58848, -17.08847, 26.19829, 35.88483)
(17.58848, 17.08848, 26.19829, 35.88483)
(32.13702, 4.28060, -15.39129, 35.88876)
(19.80357, -23.06096, 19.09022, 35.89465)
(-6.16672, 27.26350, 22.51924, 35.89489)
(6.16672, 27.26350, -22.51925, 35.89489)
(1.30340, -26.47866, -24.20022, 35.89525)
(-24.66689, -24.00192, -10.21424, 35.90096)
(24.66689, -24.00192, 10.21424, 35.90096)
(-17.19677, -7.77635, -30.54128, 35.90223)
(5.25504, 20.42811, -29.05443, 35.90380)
(19.80357, 4.28060, 29.64720, 35.90907)
(-18.50017, 30.75925, -1.06257, 35.90984)
(18.50017, 30.75925, 1.06257, 35.90984)
(-18.50017, -30.75925, -1.06257, 35.90985)
(18.50017, -30.75925, 1.06257, 35.90985)
(13.63684, -31.70021, 9.93856, 35.91159)
(19.80357, -29.89635, -2.02371, 35.91753)
(-20.71526, 11.11598, 27.15943, 35.92105)
(-13.24514, 3.33964, 33.22482, 35.92318)
(-24.66689, -20.50617, 16.17819, 35.92621)
(-24.66689, 20.50617, 16.17819, 35.92621)
(24.66689, -20.50617, -16.17819, 35.92621)
(24.66689, 20.50617, -16.17819, 35.92621)
(-20.71526, 19.56521, 21.88095, 35.92625)
(-18.50017, -3.41770, 30.60834, 35.92781)
(-18.50017, 3.41770, 30.60834, 35.92781)
(18.50017, -3.41770, -30.60834, 35.92781)
(18.50017, 3.41770, -30.60834, 35.92781)
(-14.54853, -5.97249, -32.30920, 35.93348)
(-13.24514, -3.49576, 33.22482, 35.93803)
(-26.88198, 14.53368, -18.94163, 35.95350)
(-33.04871, -0.94096, 14.13459, 35.95676)
(-35.69694, -4.35866, 0.06706, 35.96212)
(10.11836, -11.19404, -32.65194, 35.96994)
(-31.74530, 13.59272, -10.06563, 35.97004)
(-33.04871, 11.11598, 8.85610, 35.97517)
(16.28508, 26.40060, -18.22179, 35.97540)
(-12.33345, 17.01042, 29.20304, 35.97618)
(12.33345, 17.01042, -29.20303, 35.97618)
(-19.41186, -27.41962, -12.87624, 35.97851)
(-6.16672, -34.25501, -9.15167, 35.98871)
(6.16672, -34.25501, 9.15166, 35.98871)
(-8.38181, -2.55480, 34.90579, 35.98883)
(11.42176, -30.83731, -14.62428, 35.98981)
(5.25504, -20.58423, -29.05443, 35.99286)
(-29.53022, -14.61174, 14.49721, 35.99591)
(25.97029, -4.35866, -24.54296, 35.99737)
(-24.66689, 23.84581, 10.89971, 35.99836)
(24.66689, 23.84581, -10.89970, 35.99836)
(34.78525, 0.86290, 9.23320, 36.00014)
(28.61853, 5.89443, -21.03240, 36.00175)
(-6.16672, -27.41962, 22.51924, 36.01361)
(6.16672, -27.41962, -22.51925, 36.01361)
(32.13702, 12.72982, -10.11281, 36.01534)
(-2.21509, 7.69829, -35.11981, 36.02182)
(1.30340, -33.31405, -13.64325, 36.02309)
(-4.86333, 12.72982, -33.35189, 36.02844)
(-31.74530, -13.74884, -10.06563, 36.02932)
(-29.53022, 19.56521, -6.61673, 36.03626)
(12.33345, -17.16653, -29.20303, 36.05025)
(-12.33345, -17.16653, 29.20304, 36.05026)
(11.42176, -34.17695, 1.21117, 36.05534)
(17.58848, -0.07806, 31.47678, 36.05757)
(22.45181, -4.35866, 27.87927, 36.06016)
(-26.88198, -5.97249, 23.28625, 36.06329)
(13.63684, -19.64327, -27.01083, 36.07502)
(16.28508, -21.44713, 24.00609, 36.07597)
(22.45181, 28.20446, 1.48684, 36.08027)
(-35.69694, 0.86290, -5.21142, 36.08566)
(-33.04871, 12.72982, -6.97935, 36.09677)
(28.61853, 5.89443, 21.19548, 36.09727)
(-20.71526, -21.44713, -20.34693, 36.09846)
(-24.66689, -24.00192, 10.89971, 36.10196)
(24.66689, -24.00192, -10.89970, 36.10196)
(-8.38181, 26.40060, -23.15754, 36.10427)
(-35.69694, 0.86290, 5.34555, 36.10528)
(-18.50017, 27.26350, 14.77288, 36.10807)
(18.50017, 27.26350, -14.77288, 36.10807)
(32.13702, -2.55480, 16.27962, 36.11566)
(25.97029, -24.86482, -3.42902, 36.11750)
(10.11836, 16.14752, 30.68988, 36.12468)
(-30.83362, 6.75733, 17.58349, 36.13243)
(30.83361, 6.75733, -17.58349, 36.13243)
(-4.86333, 19.56521, 29.98993, 36.13648)
(-11.03005, -12.80788, -31.94658, 36.14260)
(-19.41186, -10.25308, -28.71170, 36.14288)
(-19.41186, 10.25309, -28.71170, 36.14288)
(-26.88198, 22.98291, 7.45080, 36.14373)
(13.63684, 21.36907, 25.77402, 36.15108)
(16.28508, -14.61174, -28.77876, 36.15140)
(-8.38181, 4.28060, 34.90579, 36.15235)
(-26.88198, 16.14752, 18.00777, 36.16162)
(-30.83362, -6.91345, 17.58349, 36.16195)
(30.83361, -6.91345, -17.58349, 36.16195)
(-8.38181, -35.11791, -2.04360, 36.16212)
(17.58848, -17.08847, -26.58656, 36.16927)
(17.58848, 17.08848, -26.58656, 36.16927)
(10.11836, 21.36907, -27.37346, 36.17077)
(3.95164, -16.22558, 32.09518, 36.17990)
(7.47012, -35.11791, -4.49159, 36.18349)
(-2.21509, -26.47866, -24.56285, 36.18507)
(-2.21509, -33.31405, -14.00588, 36.20631)
(-23.36349, -26.47866, -8.02203, 36.21223)
(5.25504, -10.25308, -34.33292, 36.21450)
(5.25504, 10.25309, -34.33292, 36.21450)
(28.61853, 19.56521, -10.47543, 36.21536)
(25.97029, -18.02943, 17.68492, 36.22531)
(-18.50017, -27.41962, 14.77288, 36.22610)
(18.50017, -27.41962, -14.77288, 36.22610)
(34.78525, 9.31213, 3.95472, 36.22664)
(-17.19677, 31.62215, -4.14885, 36.23400)
(-6.16672, -3.41770, -35.54409, 36.23660)
(-6.16672, 3.41770, -35.54409, 36.23660)
(6.16672, -3.41770, 35.54409, 36.23660)
(6.16672, 3.41770, 35.54409, 36.23660)
(3.95164, 17.95138, -31.24664, 36.25217)
(5.25504, -30.75925, 18.45193, 36.25218)
(5.25504, 30.75925, 18.45193, 36.25218)
(36.08865, 3.33964, 0.86844, 36.25325)
(23.75520, -27.34156, -1.59944, 36.25505)
(23.75520, 27.34156, -1.59944, 36.25505)
(-25.57858, 3.33964, 25.47846, 36.25698)
(-31.74530, 13.59272, 11.04831, 36.25729)
(-14.54853, 7.69829, -32.30920, 36.26028)
(28.61853, 19.56521, 10.63851, 36.26287)
(13.63684, 9.31213, -32.28932, 36.26678)
(36.08865, -3.49576, 0.86844, 36.26796)
(-26.88198, 2.47674, -24.22011, 36.26829)
(-25.57858, -3.49576, 25.47846, 36.27170)
(13.63684, -31.70021, -11.17538, 36.27335)
(32.13702, 12.72982, 11.00113, 36.27480)
(32.13702, 4.28060, 16.27962, 36.27861)
(-23.36349, 14.53368, 23.64887, 36.28154)
(-17.19677, -16.22558, 27.52205, 36.28308)
(18.50017, -23.92386, -20.05137, 36.28588)
(-18.50017, -23.92386, 20.05137, 36.28588)
(-18.50017, 23.92387, 20.05137, 36.28588)
(18.50017, 23.92387, -20.05137, 36.28588)
(-6.16672, 13.59272, 33.07622, 36.28811)
(6.16672, 13.59272, -33.07622, 36.28811)
(13.63684, -33.31405, 4.66008, 36.29747)
(-33.04871, -14.61174, 3.57762, 36.31142)
(-11.03005, 14.53368, 31.39524, 36.31185)
(-31.74530, -13.74884, 11.04831, 36.31611)
(-20.71526, 24.78677, 16.60246, 36.32007)
(32.13702, -16.22558, -4.83432, 36.32393)
(-30.83362, -17.08847, -8.80893, 36.33628)
(-30.83362, 17.08848, -8.80893, 36.33628)
(30.83361, -17.08847, 8.80893, 36.33628)
(30.83361, 17.08848, 8.80893, 36.33628)
(-6.16672, -13.74884, 33.07622, 36.34687)
(6.16672, -13.74884, -33.07622, 36.34687)
(-0.91169, -6.83539, 35.69269, 36.35274)
(-0.91169, 6.83539, 35.69269, 36.35274)
(29.92193, 20.42811, -3.00474, 36.35461)
(36.08865, 0.00000, -4.41005, 36.35711)
(28.61853, -7.77635, -21.03240, 36.35731)
(-14.54853, -33.31405, -0.63830, 36.35785)
(-31.74530, -17.08847, -4.78715, 36.36890)
(-31.74530, 17.08848, -4.78715, 36.36890)
(-24.66689, 0.00000, 26.73516, 36.37615)
(24.66689, 0.00000, -26.73516, 36.37615)
(-26.88198, 7.69829, 23.28625, 36.38893)
(17.58848, -0.07806, -31.86504, 36.39700)
(-20.71526, -28.28252, -9.78996, 36.39871)
(7.47012, -35.11791, 6.06538, 36.41235)
(-25.57858, -13.67078, -22.02791, 36.41954)
(-25.57858, 13.67078, -22.02791, 36.41954)
(16.28508, -29.89635, -12.94331, 36.42149)
(-33.04871, 5.89443, 14.13459, 36.42455)
(29.92193, -20.58423, -3.00474, 36.44257)
(-12.33345, -34.17695, 2.81061, 36.44280)
(12.33345, -34.17695, -2.81061, 36.44280)
(22.45181, -24.86482, -14.34861, 36.44483)
(-26.88198, -4.35866, -24.22011, 36.44520)
(-12.33345, 3.33964, -34.13879, 36.45166)
(12.33345, 3.33964, 34.13879, 36.45166)
(28.61853, -7.77635, 21.19548, 36.45189)
(32.13702, -16.22558, 5.72265, 36.45279)
(-29.53022, 12.72982, -17.17370, 36.45570)
(-24.66689, 17.01042, -20.77121, 36.45892)
(24.66689, 17.01042, 20.77120, 36.45892)
(-12.33345, -3.49576, -34.13879, 36.46630)
(12.33345, -3.49576, 34.13879, 36.46630)
(-4.86333, 31.62215, -17.51643, 36.47517)
(28.61853, -16.22558, -15.75392, 36.47569)
(13.63684, -33.31405, -5.89689, 36.47688)
(-33.04871, -9.39019, -12.25784, 36.47803)
(-8.38181, 19.56521, 29.62731, 36.48054)
(34.78525, -5.97249, 9.23320, 36.48200)
(-19.41186, 30.75925, 2.95921, 36.49258)
(-19.41186, -30.75925, 2.95921, 36.49259)
(-14.54853, 29.81829, 15.19716, 36.49307)
(7.47012, 17.95138, -30.88401, 36.49489)
(16.28508, 31.62215, 8.17063, 36.49553)
(-11.03005, 22.98291, 26.11675, 36.49604)
(-14.54853, -26.47866, 20.47565, 36.49701)
(22.45181, 22.98291, 17.32230, 36.50150)
(-31.74530, -17.08847, 5.76982, 36.51125)
(-31.74530, 17.08848, 5.76982, 36.51125)
(11.42176, 23.84581, -25.18125, 36.51266)
(-24.66689, -6.83539, -26.04969, 36.52074)
(-24.66689, 6.83539, -26.04969, 36.52074)
(24.66689, -6.83539, 26.04969, 36.52074)
(24.66689, 6.83539, 26.04969, 36.52074)
(-30.83362, 13.59272, -14.08741, 36.52299)
(30.83361, 13.59272, 14.08741, 36.52299)
(5.25504, 27.26350, 23.73042, 36.52460)
(-24.66689, -17.16653, -20.77121, 36.53202)
(24.66689, -17.16653, 20.77120, 36.53202)
(23.75520, 23.84581, 14.23602, 36.54581)
(28.61853, -16.22558, 15.91699, 36.54641)
(-4.86333, -35.11791, 8.87599, 36.54727)
(-7.07841, -17.08847, -31.52231, 36.54826)
(-7.07841, 17.08848, -31.52231, 36.54827)
(-29.53022, 17.95138, -11.89521, 36.54835)
(-0.91169, 30.68119, 19.85724, 36.55785)
(-17.19677, 31.62215, 6.40812, 36.56164)
(-35.69694, -5.97249, -5.21142, 36.56639)
(-11.03005, -33.31405, 10.28130, 36.56765)
(30.83361, -3.41770, 19.36590, 36.57090)
(30.83361, 3.41770, 19.36590, 36.57090)
(-30.83362, -3.41770, -19.36590, 36.57090)
(-30.83362, 3.41770, -19.36590, 36.57090)
(3.95164, -29.89635, -20.68966, 36.57143)
(30.83361, -13.74884, 14.08741, 36.58138)
(-30.83362, -13.74884, -14.08741, 36.58139)
(-35.69694, -5.97249, 5.34555, 36.58575)
(-14.54853, -12.80788, 31.03261, 36.58859)
(36.08865, 0.00000, 6.14692, 36.60841)
(34.78525, 9.31213, -6.60225, 36.61037)
(11.42176, -24.00192, -25.18125, 36.61481)
(-23.36349, -24.86482, -13.30052, 36.61989)
(-12.33345, 0.00000, 34.48152, 36.62088)
(12.33345, 0.00000, -34.48152, 36.62088)
(-26.88198, 21.36907, 12.72928, 36.62394)
(5.25504, -27.41962, 23.73042, 36.64128)
(23.75520, -24.00192, 14.23602, 36.64787)
(-4.86333, -28.28252, -22.79492, 36.64916)
(-19.41186, 20.42811, -23.43321, 36.65028)
(-20.71526, -29.89635, -4.51148, 36.65061)
(25.97029, -24.86482, 7.12795, 36.65410)
(-4.86333, -23.06096, -28.07340, 36.65482)
(17.58848, 6.75733, 31.47678, 36.68520)
(22.45181, 21.36907, -19.62709, 36.68710)
(-0.91169, -30.83731, 19.85724, 36.68898)
(-29.53022, -21.44713, 3.94024, 36.70884)
(-23.36349, 21.36907, -18.57900, 36.71062)
(-23.36349, 28.20446, 2.53494, 36.71199)
(17.58848, -6.91345, 31.47678, 36.71428)
(-31.74530, -10.25308, -15.34412, 36.71964)
(-31.74530, 10.25309, -15.34412, 36.71964)
(32.13702, -14.61174, -10.11281, 36.72274)
(-11.03005, -33.31405, -10.83264, 36.72648)
(-20.71526, -16.22558, -25.62542, 36.72946)
(16.28508, -23.06096, -23.50027, 36.73248)
(-4.86333, -14.61174, -33.35189, 36.73558)
(-19.41186, -20.58423, -23.43321, 36.73753)
(22.45181, -26.47866, 12.04381, 36.74583)
(-26.88198, -24.86482, -3.10617, 36.74981)
(3.95164, -0.94096, -36.52512, 36.75031)
(34.78525, -11.19404, 3.95472, 36.75541)
(-29.53022, -9.39019, 19.77569, 36.75986)
(-11.03005, 28.20446, 20.83827, 36.76121)
(34.78525, 0.86290, -11.88074, 36.76833)
(29.92193, -17.08847, 12.83071, 36.76908)
(29.92193, 17.08848, 12.83071, 36.76908)
(-33.04871, -7.77635, 14.13459, 36.77601)
(-11.03005, 14.53368, -31.94658, 36.78959)
(13.63684, -11.19404, -32.28932, 36.79498)
(-33.04871, -14.61174, -6.97935, 36.80260)
(34.78525, 7.69829, 9.23320, 36.80393)
(-6.16672, -34.25501, 11.96227, 36.80394)
(6.16672, -34.25501, -11.96227, 36.80394)
(-7.07841, -17.08847, 31.81951, 36.80490)
(-7.07841, 17.08848, 31.81951, 36.80490)
(29.92193, -10.25308, -18.84020, 36.81577)
(29.92193, 10.25309, -18.84020, 36.81577)
(-4.86333, -9.39019, 35.26842, 36.81968)
(-20.71526, -28.28252, 11.32398, 36.84095)
(-13.24514, -34.17695, -3.72458, 36.84251)
(32.13702, -9.39019, -15.39129, 36.84909)
(-24.66689, 17.01042, 21.45667, 36.85375)
(24.66689, 17.01042, -21.45667, 36.85375)
(-33.04871, -16.22558, -1.70087, 36.85620)
(19.80357, -29.89635, 8.53326, 36.86177)
(23.75520, 3.33964, -27.99186, 36.86472)
(19.80357, -9.39019, 29.64720, 36.86886)
(-20.71526, -29.89635, 6.04549, 36.87088)
(23.75520, -3.49576, -27.99186, 36.87918)
(-35.69694, 7.69829, -5.21142, 36.88759)
(-35.69694, 9.31213, 0.06706, 36.89162)
(-11.03005, 22.98291, -26.66810, 36.89259)
(19.80357, 12.72982, -28.41614, 36.90131)
(-35.69694, 7.69829, 5.34555, 36.90678)
(11.42176, 30.68119, 17.04663, 36.91043)
(7.47012, -29.89635, -20.32704, 36.91590)
(25.97029, 9.31213, -24.54296, 36.92599)
(-24.66689, -17.16653, 21.45667, 36.92607)
(24.66689, -17.16653, -21.45667, 36.92607)
(7.47012, -0.94096, -36.16250, 36.93798)
(1.30340, -31.70021, -18.92174, 36.94096)
(3.95164, -36.73175, 0.42427, 36.94613)
(23.75520, -20.50617, 19.51450, 36.95441)
(23.75520, 20.50617, 19.51450, 36.95441)
