6121-Centrize
(x,y,z,r)
(-6.88872, -26.03573, -3.32933, 27.13665)
(24.93872, 9.12183, -5.59048, 27.13671)
(-4.20188, 3.58352, 26.56918, 27.13703)
(-19.24425, -1.59894, -19.06693, 27.13753)
(-5.89489, 26.21030, -3.84244, 27.13842)
(-21.42024, 2.28644, 16.51018, 27.14112)
(16.57393, 11.55892, 18.12211, 27.14249)
(-24.39506, 6.16279, -10.18349, 27.14411)
(-18.22834, -1.13126, 20.08212, 27.14486)
(-23.11325, 13.83661, -3.34458, 27.14517)
(-14.23761, -22.10510, 6.74745, 27.14541)
(15.21133, -9.50864, 20.37426, 27.14608)
(23.94489, 11.55892, 5.47960, 27.14760)
(-20.40433, -11.85202, 13.43124, 27.15152)
(-0.72200, 25.22970, -10.01312, 27.15367)
(-5.89489, -17.76108, -19.67789, 27.15557)
(-26.57105, -3.62262, 4.27957, 27.15619)
(-9.08679, -18.21973, -17.97134, 27.15691)
(17.77817, -20.19817, -3.67207, 27.15720)
(-24.02629, 4.28709, -11.92244, 27.16223)
(11.58937, 22.32493, -10.25801, 27.16510)
(4.24049, 3.72570, -26.57365, 27.16655)
(-12.06162, 6.16279, -23.55107, 27.16828)
(-19.22217, -19.20034, -0.51872, 27.17377)
(0.27183, -25.05512, -10.52623, 27.17783)
(0.27183, 26.66896, -5.24774, 27.18172)
(12.60528, 22.79261, 7.77711, 27.18233)
(-16.53533, 11.70109, -18.12658, 27.18281)
(-22.70218, 0.16583, 14.94956, 27.18282)
(22.76273, -8.43432, -12.24135, 27.18695)
(11.61145, -15.78264, 18.84717, 27.18701)
(8.13157, 10.41891, 23.75857, 27.18723)
(-15.62228, 14.54017, 16.84371, 27.18792)
(21.37806, 14.54017, 8.41188, 27.18819)
(0.27183, 26.66896, 5.30923, 27.19366)
(-4.61296, 11.70109, 24.11050, 27.19395)
(0.27183, -25.05512, 10.58771, 27.20170)
(-0.72200, 3.72570, 26.93627, 27.20229)
(-12.06162, -4.54895, 23.95529, 27.20352)
(-25.41097, 6.63047, -7.10466, 27.20582)
(-26.59313, -5.52956, 1.56682, 27.20708)
(-15.62228, 21.37556, 6.28674, 27.21201)
(24.93872, -0.67260, -10.86896, 27.21262)
(13.88709, 7.00122, -22.33337, 27.21485)
(16.57393, 10.56109, -18.82729, 27.21578)
(26.63161, -5.38738, -1.57136, 27.21646)
(5.42265, 25.74262, 6.98276, 27.21850)
(22.74065, 0.30800, -14.95411, 27.21870)
(-9.45556, -23.05447, -10.95402, 27.21960)
(25.30749, -9.50864, 3.22755, 27.22683)
(10.42929, -15.26971, -19.98771, 27.22945)
(-0.74408, 27.13663, -2.16891, 27.23334)
(-8.09296, 10.56109, -23.76303, 27.23443)
(20.46501, -8.80508, 15.66947, 27.23745)
(12.97405, -23.17942, 6.03816, 27.24098)
(7.72049, -15.64047, -20.92799, 27.24355)
(22.74065, 14.97661, 0.88135, 27.24359)
(16.57393, 17.39648, 12.84362, 27.24502)
(5.42265, 23.71894, 12.26124, 27.24576)
(-24.02629, 10.99753, -6.64395, 27.24611)
(-15.25351, 5.70413, -21.84452, 27.24684)
(-5.52612, 21.25061, -16.13835, 27.25019)
(22.76273, 12.07185, 8.87259, 27.25058)
(-8.07088, -20.71110, -15.77180, 27.25506)
(3.24666, -25.05512, -10.22499, 27.25528)
(-20.42641, -8.94725, -15.67394, 27.25736)
(1.55364, -27.17573, 1.59118, 27.26657)
(-21.78901, -16.21908, 2.41356, 27.26985)
(6.43855, 26.21030, 3.90393, 27.27041)
(-5.52612, 0.74444, -26.69532, 27.27146)
(-3.28884, 14.41522, -22.91619, 27.27209)
(1.96472, -27.17573, -1.22863, 27.27435)
(-25.38889, -8.94725, -4.39191, 27.27523)
(11.61145, -16.78047, -18.10222, 27.27820)
(9.04461, 0.74444, -25.72680, 27.28053)
(-25.38889, -9.94508, 0.88658, 27.28162)
(9.04461, -19.76173, 16.50108, 27.28766)
(15.58010, -18.21973, -13.03559, 27.28782)
(-2.92007, 26.21030, 7.01577, 27.28970)
(-22.70218, 15.11879, -0.88589, 27.29013)
(-22.70218, 13.83661, -6.16438, 27.29176)
(5.44473, -26.03573, -6.13994, 27.29841)
(13.88709, -20.34034, -11.77640, 27.29953)
(8.13157, -22.47585, -13.19083, 27.29990)
(-21.78901, -9.50864, -13.42179, 27.30054)
(-8.09296, 18.39431, -18.48455, 27.30431)
(-25.41097, -7.04032, -7.10466, 27.30860)
(3.24666, -7.50799, -26.06055, 27.31415)
(-11.69285, 17.95787, 16.93786, 27.31481)
(3.24666, 26.66896, -4.94661, 27.31745)
(23.92282, 1.81876, -13.06861, 27.32028)
(-11.69285, 24.66831, 1.10241, 27.32148)
(6.43855, -17.76108, 19.73938, 27.32314)
(-8.07088, -20.71110, 15.89911, 27.32893)
(15.58010, 12.99818, -18.31419, 27.33316)
(-25.41097, -5.01663, 8.73080, 27.33333)
(5.44473, 8.14122, 25.53097, 27.34510)
(-25.38889, -3.10969, -9.67039, 27.34561)
(20.05394, -1.96969, 18.48928, 27.34764)
(17.75609, 12.07185, -16.94180, 27.35019)
(-8.07088, 15.48954, -21.05028, 27.35287)
(26.22054, -6.66956, -4.03005, 27.35399)
(-5.52612, -6.09095, 26.08953, 27.35509)
(-24.39506, -11.38434, -4.90501, 27.36387)
(14.29816, -12.22277, -19.87469, 27.36489)
(-21.42024, 15.95722, 5.95320, 27.36604)
(10.42929, 12.07185, 22.24017, 27.37014)
(-10.77980, -12.22277, -21.99064, 27.37131)
(11.61145, -23.61586, -7.54525, 27.37637)
(12.60528, 15.95722, 18.33407, 27.37999)
(-24.02629, -9.38369, 9.19150, 27.38248)
(23.92282, -0.20493, 13.32381, 27.38370)
(9.41338, 19.37491, -16.90878, 27.38441)
(-21.78901, -16.34403, -2.86482, 27.38787)
(17.75609, -17.29340, -11.66331, 27.39294)
(22.74065, 13.97878, 6.15983, 27.39502)
(12.60528, -4.54895, -23.89381, 27.39525)
(-4.61296, -23.75804, -12.83890, 27.39637)
(11.58937, 22.32493, 10.85593, 27.39649)
(-8.09296, -22.61803, 13.18636, 27.40349)
(20.05394, -16.92265, -7.90315, 27.40431)
(-14.25968, -12.36495, 19.87015, 27.40535)
(-13.07752, -18.68741, -15.19375, 27.40604)
(-11.69285, 10.99753, 22.21635, 27.40866)
(8.13157, 18.53649, 18.48008, 27.40870)
(0.27183, -7.50799, -26.36168, 27.41135)
(15.58010, -21.17877, -7.75722, 27.41267)
(-25.38889, 3.72570, -9.67039, 27.42249)
(-10.36873, -5.38738, -24.81044, 27.42430)
(-21.42024, -4.54895, 16.51018, 27.42454)
(-20.40433, 1.81876, -18.23967, 27.42864)
(20.46501, -8.80508, -16.00144, 27.42977)
(-24.39506, 6.16279, 10.93045, 27.43308)
(20.05394, 18.53649, -2.62466, 27.43448)
(26.22054, 7.00122, -4.03005, 27.43674)
(-20.42641, -8.94725, 15.99697, 27.44439)
(3.24666, 26.66896, 5.61036, 27.44540)
(16.59601, 6.63047, 20.83486, 27.44963)
(20.05394, -3.25187, -18.46012, 27.45016)
(-8.07088, 15.48954, 21.17760, 27.45097)
(-10.77980, -20.34034, 14.95875, 27.45356)
(-21.42024, 12.99818, 11.23158, 27.45774)
(22.76273, -15.26971, -1.68438, 27.46167)
(-26.59313, 0.30800, 6.84530, 27.46175)
(-9.08679, 9.12183, 24.25653, 27.46192)
(10.40721, -5.52956, 24.80590, 27.46304)
(-10.77980, 15.11879, 20.23724, 27.46503)
(12.60528, 6.16279, 23.61256, 27.46681)
(18.77200, -1.13126, -20.02062, 27.46804)
(0.27183, -7.50799, 26.42317, 27.47049)
(-24.39506, -7.50799, -10.18349, 27.48077)
(6.80732, -12.92634, 23.27892, 27.48341)
(-26.57105, 3.21277, -6.27740, 27.49088)
(20.05394, 3.58352, -18.46012, 27.49142)
(6.80732, -19.63678, 18.00043, 27.49469)
(26.63161, 0.16583, -6.84985, 27.49892)
(-12.06162, -7.50799, -23.55107, 27.50464)
(-24.39506, -11.38434, 5.65196, 27.50758)
(6.80732, -26.47217, -3.11351, 27.51016)
(3.24666, -25.05512, 10.88895, 27.51126)
(-25.38889, 10.56109, 0.88658, 27.51215)
(7.72049, -3.25187, -26.20648, 27.51291)
(19.14077, -19.76173, -0.64563, 27.51930)
(16.59601, 15.48954, 15.55638, 27.52007)
(10.42929, 3.21277, -25.26620, 27.52222)
(21.74683, 16.41587, -3.88404, 27.52256)
(26.22054, 8.28340, 1.24844, 27.52617)
(7.72049, -15.64047, 21.29989, 27.53026)
(-6.88872, -13.36278, 23.06309, 27.53043)
(-23.11325, -12.22277, -8.62306, 27.53135)
(-22.70218, -12.22277, 9.67108, 27.53751)
(18.77200, -10.92569, 16.92877, 27.53801)
(-8.07088, -0.20493, -26.32877, 27.53879)
(6.80732, -26.59712, 2.16498, 27.53967)
(-26.57105, -3.62262, -6.27740, 27.54178)
(4.26256, 13.46586, 23.64547, 27.54282)
(-23.11325, 8.28340, 12.49088, 27.54740)
(13.88709, 20.67200, -11.77640, 27.54753)
(16.59601, -7.04032, 20.83486, 27.55150)
(7.72049, 3.58352, -26.20648, 27.55408)
(0.64060, 24.66831, -12.26517, 27.55667)
(-6.91080, -15.26971, -21.87754, 27.55994)
(9.41338, 16.41587, 20.04051, 27.56292)
(10.42929, -3.62262, -25.26620, 27.57307)
(-0.72200, 25.22970, 11.10081, 27.57330)
(4.26256, 27.13663, 2.53153, 27.58578)
(19.14077, -12.80139, 15.18982, 27.58578)
(5.44473, -27.03356, -0.86146, 27.58986)
(23.92282, 13.46586, 2.76684, 27.59141)
(-19.24425, 5.23646, -19.06693, 27.59184)
(-13.05545, 24.23187, -1.92403, 27.59221)
(11.61145, -8.94725, -23.38070, 27.59595)
(1.55364, 27.50739, 1.59118, 27.59714)
(-3.28884, -26.47217, -7.08084, 27.59946)
(12.97405, 17.83292, 16.59513, 27.59958)
(5.42265, -24.12879, 12.26124, 27.60329)
(-0.72200, 18.39431, -20.57010, 27.60436)
(1.96472, 27.50739, -1.22863, 27.60482)
(4.24049, 25.22970, 10.37575, 27.60752)
(9.41338, 5.70413, 25.31911, 27.60808)
(-21.42024, -14.34338, -9.88236, 27.60833)
(20.05394, 17.25430, -7.90315, 27.61034)
(-19.24425, -15.26971, 12.60398, 27.61097)
(-25.38889, -8.94725, 6.16506, 27.61625)
(-5.52612, -26.59712, 4.97559, 27.61705)
(3.24666, 6.16279, 26.72430, 27.61719)
(17.77817, 20.81417, -3.67207, 27.61842)
(-8.09296, 11.55892, 23.74333, 27.61974)
(-12.06162, -21.17877, -12.99410, 27.62009)
(17.77817, 8.14122, -19.50752, 27.62040)
(-11.69285, -23.17942, -9.45456, 27.62964)
(9.04461, 21.25061, -15.16983, 27.63181)
(-26.59313, -6.52739, -3.71167, 27.63291)
(22.74065, -12.36495, -9.67562, 27.63416)
(-0.74408, -27.54648, -2.16891, 27.64175)
(-24.39506, 12.99818, 0.37348, 27.64437)
(9.41338, 23.25126, -11.63040, 27.64958)
(-2.92007, -24.59647, 12.29415, 27.65247)
(17.77817, -19.20034, -8.95055, 27.65554)
(24.93872, 6.16279, 10.24498, 27.65645)
(-8.09296, 25.22970, -7.92758, 27.65647)
(-8.07088, -0.20493, 26.45608, 27.66054)
(11.61145, 17.39648, -18.10222, 27.66141)
(-9.08679, -25.05512, -7.41438, 27.66409)
(17.75609, -15.26971, 14.72911, 27.66568)
(-20.40433, 13.46586, -12.96119, 27.67053)
(-14.25968, 21.81200, 9.31318, 27.67377)
(-16.94640, -15.64047, -15.30677, 27.67855)
(-16.94640, -3.25187, 21.64262, 27.67956)
(-4.61296, 24.08969, -12.83890, 27.68447)
(-20.40433, -0.20493, 18.70972, 27.68452)
(-23.11325, 15.11879, 1.93391, 27.68646)
(-14.23761, 18.90724, -14.36649, 27.68735)
(-27.58696, -1.13126, 2.08002, 27.68838)
(-21.78901, 11.12248, 12.97053, 27.68944)
(-5.89489, 26.21030, 6.71454, 27.69142)
(1.55364, -12.22277, -24.80125, 27.69317)
(8.13157, 11.70109, -23.74780, 27.69469)
(-10.77980, 0.16583, 25.51573, 27.69989)
(-10.77980, 20.67200, 14.95875, 27.70018)
(15.21133, 10.99753, 20.37426, 27.70272)
(-14.23761, 23.71894, 1.46896, 27.70299)
(26.63161, -6.66956, 3.70712, 27.70322)
(9.04461, 14.54017, 21.77946, 27.70499)
(-0.72200, -9.94508, -25.84858, 27.70514)
(20.05394, 4.86570, 18.48928, 27.70720)
(-1.92624, 1.30583, 27.61651, 27.71438)
(-18.22834, 5.70413, 20.08212, 27.71463)
(27.54478, -2.54830, 1.72809, 27.71633)
(23.92282, -5.01663, -13.06861, 27.71744)
(-15.62228, -19.76173, 11.56533, 27.71892)
(25.30749, 11.12248, -2.05094, 27.71976)
(15.58010, 22.79261, -2.47863, 27.71978)
(-16.94640, 3.58352, 21.64262, 27.72048)
(-23.11325, -13.50495, 7.21240, 27.72408)
(-5.52612, 7.57983, 26.08953, 27.72463)
(-11.69285, 24.79326, -4.17608, 27.72847)
(1.96472, 1.44801, -27.62105, 27.72868)
(-5.52612, -26.59712, -5.58138, 27.73259)
(-4.20188, 25.37187, -10.38022, 27.73331)
(15.21133, -16.21908, -16.57524, 27.73413)
(15.21133, -23.17942, -0.73968, 27.73477)
(-17.85957, -19.63678, -8.04926, 27.73730)
(-14.25968, 8.14122, -22.35773, 27.73961)
(13.88709, -19.05816, 14.61602, 27.74334)
(-1.92624, 27.64956, 1.22408, 27.74359)
(4.26256, -13.87571, 23.64547, 27.74550)
(4.24049, 25.22970, -10.73819, 27.74578)
(-17.85957, -19.76173, 7.78620, 27.75095)
(12.97405, 11.12248, 21.87361, 27.75771)
(-1.92624, 21.81200, 17.05954, 27.75791)
(-15.62228, -6.09095, 22.12230, 27.75881)
(-24.39506, -7.50799, 10.93045, 27.76623)
(13.88709, -13.50495, 19.89450, 27.76736)
(17.77817, -20.19817, 6.88490, 27.77465)
(-13.07752, 13.46586, -20.47224, 27.77523)
(-0.74408, 20.30124, 18.94503, 27.77784)
(25.30749, 10.99753, 3.22755, 27.78186)
(-21.42024, 9.12183, -15.16074, 27.78277)
(-23.11325, -6.66956, -13.90154, 27.78414)
(-26.59313, 7.14339, -3.71167, 27.78487)
(26.63161, 7.00122, 3.70712, 27.78493)
(-9.45556, -2.67325, 25.99548, 27.79062)
(23.92282, -13.87571, 2.76684, 27.79374)
(8.13157, 25.37187, 7.92311, 27.79622)
(6.43855, 26.21030, -6.65305, 27.79745)
(14.29816, 8.28340, 22.35318, 27.79779)
(10.42929, 25.74262, 1.12623, 27.79786)
(12.60528, -7.50799, 23.61256, 27.79957)
(21.74683, 12.53952, 11.95152, 27.80293)
(14.29816, 21.95418, -9.31772, 27.80726)
(21.74683, 9.58048, -14.44101, 27.80742)
(-15.25351, -7.96665, -21.84452, 27.80864)
(19.14077, -19.63678, 4.63285, 27.81071)
(-13.05545, -2.11186, 24.46839, 27.81379)
(-2.92007, 12.53952, -24.65514, 27.81442)
(-20.40433, -18.68741, 2.87427, 27.81757)
(-10.36873, -19.05816, 17.41743, 27.82249)
(5.44473, 1.30583, -27.25389, 27.82309)
(-20.40433, -5.01663, -18.23967, 27.82425)
(-3.28884, -19.76173, 19.31169, 27.82595)
(3.24666, -18.21973, -20.78196, 27.82785)
(26.22054, -6.66956, 6.52693, 27.83165)
(9.41338, -21.63743, 14.76213, 27.83362)
(-6.88872, 13.97878, 23.06309, 27.83464)
(16.59601, 15.48954, -16.11453, 27.83939)
(-1.90416, -1.59894, -27.73407, 27.84531)
(4.26256, 20.30124, -18.58241, 27.84988)
(-21.78901, 10.99753, -13.42179, 27.85410)
(-26.59313, 8.14122, 1.56682, 27.85550)
(21.74683, -14.80204, -9.16242, 27.85632)
(24.93872, -11.38434, 4.96650, 27.86053)
(26.22054, 1.44801, -9.30853, 27.86148)
(2.87789, 24.66831, 12.62790, 27.86165)
(-15.25351, -17.76108, 15.10476, 27.86179)
(-23.11325, 7.00122, -13.90154, 27.86561)
(11.61145, 25.22970, -2.26677, 27.86578)
(0.27183, -18.21973, -21.08319, 27.86635)
(-15.25351, 16.41587, -16.56615, 27.86732)
(7.72049, -3.25187, 26.57837, 27.86737)
(-4.20188, 25.37187, 10.73372, 27.86755)
(-20.40433, -13.87571, -12.96119, 27.87228)
(-1.90416, 12.07185, 25.05078, 27.87287)
(1.96472, 21.95418, -17.06408, 27.87524)
(16.59601, 6.63047, -21.39301, 27.87565)
(21.74683, 2.74509, 17.22990, 27.88063)
(23.92282, -11.85202, 8.04532, 27.88367)
(-6.88872, -26.03573, 7.22763, 27.88462)
(-23.11325, 13.83661, 7.21240, 27.88714)
(12.60528, -21.17877, 13.05559, 27.89053)
(24.93872, 6.16279, -10.86896, 27.89362)
(-26.57105, -8.43432, -0.99891, 27.89546)
(-17.85957, 21.25061, -2.77077, 27.89677)
(27.54478, -2.67325, -3.55029, 27.90100)
(-27.58696, 2.74509, -3.19857, 27.90711)
(-3.28884, 21.37556, -17.63781, 27.90741)
(7.72049, 3.58352, 26.57837, 27.90802)
(11.61145, 24.23187, -7.54525, 27.90950)
(0.27183, -18.21973, 21.14468, 27.91290)
(26.22054, 7.00122, 6.52693, 27.91298)
(-3.28884, -12.80139, 24.59007, 27.91708)
(23.94489, -9.94508, -10.35586, 27.91964)
(27.91355, -0.67260, -0.01086, 27.92166)
(27.54478, 4.28709, 1.72809, 27.92992)
(13.88709, 13.83661, 19.89450, 27.93017)
(-0.72200, 10.56109, -25.84858, 27.93218)
(-5.52612, -6.09095, -26.69532, 27.93345)
(26.63161, 8.28340, -1.57136, 27.93433)
(10.40721, -19.20034, -17.42198, 27.93722)
(9.04461, -6.09095, -25.72680, 27.94231)
(21.37806, 0.74444, -17.98044, 27.94408)
(3.24666, -7.50799, 26.72430, 27.94815)
(-12.06162, -25.05512, 2.84135, 27.95201)
(-9.45556, -16.21908, 20.71689, 27.95811)
(15.21133, 17.95787, 15.09567, 27.95977)
(-20.42641, 18.39431, -5.11697, 27.96019)
(-6.88872, -27.03356, 1.94915, 27.96546)
(-17.85957, 21.37556, 2.50771, 27.96726)
(21.37806, -12.80139, -12.70206, 27.96854)
(-9.45556, 4.16214, 25.99548, 27.97313)
(16.59601, -7.04032, -21.39301, 27.97597)
(-19.22217, -13.36278, 15.31673, 27.97602)
(-13.07752, -13.87571, -20.47224, 27.97623)
(24.93872, -11.38434, -5.59048, 27.97850)
(-11.69285, -2.54830, -25.29002, 27.97859)
(9.04461, -26.47217, 0.66552, 27.98256)
(24.93872, -7.50799, 10.24498, 27.98695)
(-22.70218, -6.66956, 14.94956, 27.98859)
(22.74065, -6.52739, -14.95411, 27.98874)
(4.26256, -27.54648, 2.53153, 27.98905)
(15.21133, -23.05447, 4.53870, 27.99095)
(9.41338, -24.59647, 9.48354, 27.99170)
(-5.89489, -24.59647, 11.99302, 27.99229)
(12.97405, 24.79326, 0.75967, 27.99301)
(15.58010, -14.34338, -18.31419, 27.99789)
(5.44473, 21.81200, -16.69691, 28.00349)
(-27.95573, 0.86939, -1.45962, 28.00731)
(25.30749, -9.50864, -7.32942, 28.01078)
(5.42265, 12.07185, -24.68816, 28.01142)
(-20.42641, 18.39431, 5.44000, 28.02110)
(-25.38889, -3.10969, 11.44355, 28.02179)
(-24.02629, 11.12248, 9.19150, 28.02599)
(-2.92007, -21.63743, 17.57274, 28.02689)
(18.77200, 5.70413, -20.02062, 28.03124)
(11.58937, -25.52280, 0.29897, 28.03241)
(19.14077, 0.74444, 20.46831, 28.03346)
(1.96472, -12.22277, 25.16379, 28.04412)
(21.74683, -4.09030, 17.22990, 28.04504)
(-15.62228, 21.25061, -9.54861, 28.05031)
(21.74683, 16.41587, 6.67293, 28.05233)
(-14.23761, -24.12879, 1.46896, 28.05469)
(19.14077, -19.63678, -5.92412, 28.05472)
(10.40721, 21.81200, 14.24893, 28.05540)
(-1.90416, -22.10510, -17.17710, 28.05912)
(-10.77980, -25.89355, -0.87670, 28.06152)
(-16.53533, -22.47585, 2.98736, 28.06253)
(1.55364, 1.44801, 27.98360, 28.06408)
(11.58937, 20.30124, -15.53649, 28.06843)
(-22.70218, 7.00122, 14.94956, 28.06947)
(23.94489, -9.94508, 10.75808, 28.07132)
(-27.58696, -4.09030, -3.19857, 28.07137)
(1.55364, 21.95418, 17.42663, 28.07289)
(0.64060, -16.34403, -22.82214, 28.07825)
(-0.74408, -20.71110, 18.94503, 28.07877)
(20.46501, 18.53649, 5.11250, 28.08123)
(27.54478, 4.16214, -3.55029, 28.08279)
(6.43855, -24.59647, -11.93153, 28.08563)
(-25.38889, 3.72570, 11.44355, 28.09682)
(-25.41097, -11.85202, -1.82618, 28.09845)
(-26.59313, 1.30583, -8.99015, 28.10200)
(-9.08679, 22.79261, 13.69956, 28.10250)
(10.40721, 8.14122, 24.80590, 28.10555)
(-1.92624, -12.36495, -25.16834, 28.10779)
(-21.42024, -14.34338, 11.23158, 28.11952)
(-15.62228, 7.57983, 22.12230, 28.12305)
(24.93872, 12.99818, -0.31199, 28.12454)
(-19.24425, 10.04816, 17.88246, 28.12630)
(-13.05545, 4.72353, 24.46839, 28.13288)
(-10.36873, -25.89355, -3.69650, 28.13629)
(-10.36873, 8.28340, -24.81044, 28.13687)
(-13.07752, -18.68741, 16.47715, 28.13783)
(22.74065, 7.14339, -14.95411, 28.13877)
(20.46501, 18.53649, -5.44447, 28.14356)
(-0.72200, -23.61586, -15.29161, 28.14362)
(26.63161, 1.44801, 8.98561, 28.14392)
(-9.08679, 12.99818, -23.24994, 28.14395)
(23.94489, 10.56109, -10.35586, 28.14495)
(-11.69285, 24.79326, 6.38089, 28.14505)
(4.26256, -20.71110, -18.58241, 28.15004)
(-10.36873, 21.95418, -14.25347, 28.15418)
(-1.90416, 16.88355, -22.45559, 28.15907)
(9.41338, -7.96665, 25.31911, 28.16268)
(16.59601, 20.30124, 10.27789, 28.16386)
(9.41338, 26.21030, 4.20516, 28.16514)
(23.92282, 6.63047, 13.32381, 28.17425)
(-24.02629, -2.67325, 14.46999, 28.17427)
(-15.25351, 23.25126, 4.54779, 28.17753)
(12.60528, -25.05512, -2.77987, 28.18474)
(17.77817, 21.81200, 1.60642, 28.18524)
(4.24049, 18.39431, 20.93272, 28.18707)
(-11.69285, 4.28709, -25.29002, 28.19019)
(-3.28884, -26.59712, 8.75472, 28.19341)
(5.44473, 27.64956, -0.86146, 28.19371)
(-22.70218, 0.16583, -16.72135, 28.19609)
(16.57393, -22.61803, -2.99183, 28.19967)
(-19.22217, 1.30583, 20.59521, 28.20212)
(-6.91080, 3.21277, -27.15603, 28.20516)
(-22.70218, -12.22277, -11.44286, 28.20858)
(1.96472, -5.38738, -27.62105, 28.21004)
(12.97405, -23.05447, -9.79730, 28.21031)
(6.80732, -19.76173, -18.94896, 28.21221)
(6.80732, 14.41522, 23.27892, 28.21429)
(24.93872, -7.50799, -10.86896, 28.22134)
(-20.42641, 11.55892, -15.67394, 28.22267)
(0.64060, -2.54830, -28.10063, 28.22321)
(16.57393, 18.39431, -13.54880, 28.22438)
(-26.59313, -6.52739, 6.84530, 28.22516)
(-27.95573, 0.74444, 3.81897, 28.22519)
(22.74065, 0.30800, 16.71680, 28.22559)
(17.77817, 20.81417, 6.88490, 28.22579)
(-25.41097, 8.65415, 8.73080, 28.22833)
(-1.92624, -5.52956, 27.61651, 28.23044)
(6.80732, -12.80139, -24.22745, 28.23445)
(12.97405, 24.66831, -4.51881, 28.23599)
(1.55364, -20.34034, -19.52276, 28.23618)
(-15.25351, -21.63743, 9.82638, 28.23837)
(-25.38889, 11.55892, -4.39191, 28.23992)
(-8.09296, -23.61586, -13.20607, 28.24190)
(-6.88872, -12.36495, -24.44327, 28.24571)
(-27.58696, 5.70413, 2.08002, 28.24719)
(-6.91080, -3.62262, -27.15603, 28.25478)
(-9.08679, 26.66896, -2.13600, 28.25536)
(-18.22834, 19.37491, 9.52515, 28.25576)
(16.59601, 22.32493, 4.99941, 28.26348)
(17.77817, -13.36278, 17.44187, 28.26386)
(-18.22834, -7.96665, 20.08212, 28.26714)
(15.21133, -23.05447, -6.01827, 28.26859)
(15.21133, -9.50864, -21.85362, 28.27330)
(23.92282, -7.04032, 13.32381, 28.27351)
(-19.24425, -10.45801, 17.88246, 28.27531)
(-19.22217, 13.97878, 15.31673, 28.27544)
(-16.94640, -15.64047, 16.36414, 28.27702)
(-4.20188, 18.53649, -20.93719, 28.27761)
(10.40721, -26.03573, 3.69196, 28.28073)
(-26.57105, -1.59894, 9.55806, 28.28310)
(-13.05545, -9.94508, -23.03797, 28.28599)
(-19.22217, -20.19817, 4.75976, 28.28627)
(-2.92007, 16.41587, 22.85112, 28.28748)
(-1.90416, 5.23646, -27.73407, 28.28825)
(-19.24425, 18.90724, -8.50997, 28.28859)
(-16.53533, 18.53649, 13.54433, 28.29253)
(-9.08679, -11.38434, 24.25653, 28.29403)
(23.94489, 10.56109, 10.75808, 28.29542)
(-5.52612, 7.57983, -26.69532, 28.29544)
(26.63161, -6.66956, -6.84985, 28.29569)
(21.74683, -10.92569, -14.44101, 28.29908)
(22.74065, -12.36495, 11.43832, 28.29955)
(25.30749, -9.38369, 8.50603, 28.29974)
(-21.78901, 17.83292, -2.86482, 28.30161)
(-24.39506, -14.34338, 0.37348, 28.30179)
(-21.78901, -16.34403, 7.69215, 28.30296)
(-2.92007, -1.13126, 28.12971, 28.30349)
(9.04461, 7.57983, -25.72680, 28.30419)
(-5.89489, -21.63743, 17.27150, 28.30606)
(20.46501, 11.70109, 15.66947, 28.30662)
(-18.22834, -21.63743, -1.03183, 28.31104)
(19.14077, -12.80139, -16.48109, 28.31732)
(10.40721, -13.36278, -22.70047, 28.32287)
(-8.07088, 6.63047, -26.32877, 28.32501)
(-25.41097, 1.81876, -12.38314, 28.32609)
(3.24666, -18.21973, 21.44592, 28.32714)
(6.80732, -26.47217, 7.44346, 28.32879)
(-12.06162, 9.12183, 23.95529, 28.32925)
(-13.05545, -23.61586, 8.63294, 28.33163)
(-3.28884, 28.08600, -1.80225, 28.33528)
(5.44473, -5.52956, -27.25389, 28.33717)
(-21.78901, 17.95787, 2.41356, 28.33851)
(26.22054, -5.38738, -9.30853, 28.34059)
(21.74683, -17.76108, -3.88404, 28.34548)
(4.24049, -9.94508, 26.21120, 28.35337)
(-24.02629, 4.16214, 14.46999, 28.35431)
(-21.78901, -16.21908, -8.14341, 28.35727)
(-11.69285, -16.34403, -20.01153, 28.36039)
(15.58010, 2.28644, -23.59256, 28.36506)
(11.58937, -20.71110, -15.53649, 28.36627)
(16.59601, 22.32493, -5.55756, 28.36753)
(8.13157, -23.75804, 13.20160, 28.36986)
(16.59601, 20.30124, -10.83605, 28.37231)
(-10.36873, -13.50495, 22.69592, 28.37250)
(-19.24425, -8.43432, -19.06693, 28.37300)
(-26.59313, 7.14339, 6.84530, 28.37395)
(26.63161, 7.00122, -6.84985, 28.37570)
(-15.25351, 12.53952, 20.38335, 28.37940)
(-6.91080, 10.04816, 25.62882, 28.38240)
(9.04461, 21.25061, 16.50108, 28.38449)
(9.41338, -17.76108, 20.04051, 28.38467)
(6.43855, -21.63743, -17.21001, 28.38693)
(25.30749, -2.54830, -12.60791, 28.38877)
(-6.91080, 25.74262, 9.79336, 28.39634)
